Agency,City,State,NTD ID,Organization Type,Reporter Type,UACE Code,UZA Name,Primary UZA Population,Agency VOMS,Mode,Type of Service,Mode VOMS,Major Mechanical Failures,Major Mechanical Failures Questionable,Other Mechanical Failures,Other Mechanical Failures Questionable,Total Mechanical Failures,Total Mechanical Failures Questionable,Vehicle/Passenger Car Miles,Vehicle/Passenger Car Miles Questionable,Vehicle/Passenger Car Revenue Miles,Vehicle/Passenger Car Revenue Miles Questionable,Train Miles,Train Miles Questionable,Train Revenue Miles,Train Revenue Miles Questionable
Port Authority of Allegheny County,Pittsburgh,PA,30022,Public Agency or Authority of Transit Service,Full Reporter,69697,"Pittsburgh, PA","1,745,039",823,LR,DO,52,331,,97,,428,,"1,520,852",,"1,487,181",,"1,490,062",,"1,456,533",
Port Authority of Allegheny County,Pittsburgh,PA,30022,Public Agency or Authority of Transit Service,Full Reporter,69697,"Pittsburgh, PA","1,745,039",823,DR,PT,208,105,,91,,196,,"7,138,951",,"6,233,332",,0,,0,
Port Authority of Allegheny County,Pittsburgh,PA,30022,Public Agency or Authority of Transit Service,Full Reporter,69697,"Pittsburgh, PA","1,745,039",823,IP,DO,2,6,,3,,9,,"13,970",,"13,970",,"13,970",,"13,970",
Metropolitan Atlanta Rapid Transit Authority,Atlanta,GA,40022,Public Agency or Authority of Transit Service,Full Reporter,3817,"Atlanta, GA","5,100,112",812,MB,DO,407,"7,640",,"3,072",,"10,712",,"27,024,895",,"23,919,052",,0,,0,
Metropolitan Atlanta Rapid Transit Authority,Atlanta,GA,40022,Public Agency or Authority of Transit Service,Full Reporter,3817,"Atlanta, GA","5,100,112",812,HR,DO,210,768,,267,,"1,035",,"18,511,342",,"17,937,424",,"3,298,441",,"3,187,675",
Metropolitan Atlanta Rapid Transit Authority,Atlanta,GA,40022,Public Agency or Authority of Transit Service,Full Reporter,3817,"Atlanta, GA","5,100,112",812,SR,DO,2,16,,7,,23,,"53,202",,"52,910",,"53,202",,"52,910",
Metropolitan Atlanta Rapid Transit Authority,Atlanta,GA,40022,Public Agency or Authority of Transit Service,Full Reporter,3817,"Atlanta, GA","5,100,112",812,DR,PT,193,188,,355,,543,,"7,365,472",,"5,972,171",,0,,0,
Dallas Area Rapid Transit,Dallas,TX,60056,Public Agency or Authority of Transit Service,Full Reporter,22042,"Dallas--Fort Worth--Arlington, TX","5,732,354",800,LR,DO,89,235,,57,,292,,"9,681,739",,"9,593,071",,"5,362,027",,"5,309,006",
Dallas Area Rapid Transit,Dallas,TX,60056,Public Agency or Authority of Transit Service,Full Reporter,22042,"Dallas--Fort Worth--Arlington, TX","5,732,354",800,MB,DO,453,"2,074",,"1,072",,"3,146",,"23,610,721",,"20,519,289",,0,,0,
Dallas Area Rapid Transit,Dallas,TX,60056,Public Agency or Authority of Transit Service,Full Reporter,22042,"Dallas--Fort Worth--Arlington, TX","5,732,354",800,CR,PT,23,22,,0,,22,,"1,376,287",,"1,349,872",,"588,858",,"578,756",
Dallas Area Rapid Transit,Dallas,TX,60056,Public Agency or Authority of Transit Service,Full Reporter,22042,"Dallas--Fort Worth--Arlington, TX","5,732,354",800,SR,DO,2,8,,9,,17,,"92,614",,"91,133",,"92,614",,"91,133",
Dallas Area Rapid Transit,Dallas,TX,60056,Public Agency or Authority of Transit Service,Full Reporter,22042,"Dallas--Fort Worth--Arlington, TX","5,732,354",800,DR,PT,198,30,,217,,247,,"9,585,776",,"8,420,618",,0,,0,
Dallas Area Rapid Transit,Dallas,TX,60056,Public Agency or Authority of Transit Service,Full Reporter,22042,"Dallas--Fort Worth--Arlington, TX","5,732,354",800,VP,PT,10,0,,0,,0,,"55,517",,"55,517",,0,,0,
"California Vanpool Authority, dba: CalVans",Hanford,CA,90230,Public Agency or Authority of Transit Service,Full Reporter,36703,"Hanford, CA","66,638",758,VP,DO,758,46,,63,,109,,"10,003,280",,"10,003,280",,0,,0,
Tri-County Metropolitan Transportation District of Oregon,Portland,OR,00008,Public Agency or Authority of Transit Service,Full Reporter,71317,"Portland, OR--WA","2,104,238",753,LR,DO,94,213,,23,,236,,"8,287,319",,"8,232,882",,"4,144,871",,"4,117,644",
Tri-County Metropolitan Transportation District of Oregon,Portland,OR,00008,Public Agency or Authority of Transit Service,Full Reporter,71317,"Portland, OR--WA","2,104,238",753,MB,DO,498,"1,952",,484,,"2,436",,"23,551,465",,"20,225,984",,0,,0,
Tri-County Metropolitan Transportation District of Oregon,Portland,OR,00008,Public Agency or Authority of Transit Service,Full Reporter,71317,"Portland, OR--WA","2,104,238",753,YR,PT,4,5,,0,,5,,"105,345",,"103,837",,"75,062",,"73,953",
Tri-County Metropolitan Transportation District of Oregon,Portland,OR,00008,Public Agency or Authority of Transit Service,Full Reporter,71317,"Portland, OR--WA","2,104,238",753,DR,PT,138,82,,"1,206",,"1,288",,"4,128,062",,"3,473,936",,0,,0,
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency",San Francisco,CA,90015,County or Local Government Unit or Department of Transportation,Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",752,DR,PT,94,18,,15,,33,,"1,326,026",,"1,018,545",,0,,0,
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency",San Francisco,CA,90015,County or Local Government Unit or Department of Transportation,Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",752,MB,DO,349,984,,147,,"1,131",,"13,514,260",,"12,259,450",,0,,0,
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency",San Francisco,CA,90015,County or Local Government Unit or Department of Transportation,Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",752,CC,DO,24,202,,571,,773,,"169,217",,"169,217",,"169,217",,"169,217",
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency",San Francisco,CA,90015,County or Local Government Unit or Department of Transportation,Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",752,TB,DO,158,313,,65,,378,,"4,197,563",,"4,062,341",,0,,0,
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency",San Francisco,CA,90015,County or Local Government Unit or Department of Transportation,Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",752,SR,DO,12,98,,24,,122,,"224,975",,"224,975",,"224,975",,"224,975",
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency",San Francisco,CA,90015,County or Local Government Unit or Department of Transportation,Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",752,LR,DO,115,"1,069",,198,,"1,267",,"4,300,694",,"4,295,819",,"2,288,993",,"2,286,306",
Orange County Transportation Authority,Orange,CA,90036,Public Agency or Authority of Transit Service,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",739,MB,DO,214,718,,560,,"1,278",,"11,484,273",,"9,886,451",,0,,0,
Orange County Transportation Authority,Orange,CA,90036,Public Agency or Authority of Transit Service,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",739,DR,PT,175,198,,69,,267,,"6,787,335",,"5,659,286",,0,,0,
Orange County Transportation Authority,Orange,CA,90036,Public Agency or Authority of Transit Service,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",739,MB,PT,151,627,,97,,724,,"7,329,314",,"6,108,497",,0,,0,
Orange County Transportation Authority,Orange,CA,90036,Public Agency or Authority of Transit Service,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",739,VP,PT,113,3,,0,,3,,"2,126,233",,"2,126,233",,0,,0,
San Diego Metropolitan Transit System,San Diego,CA,90026,Public Agency or Authority of Transit Service,Full Reporter,78661,"San Diego, CA","3,070,300",728,CB,PT,9,9,,1,,10,,"466,773",,"202,532",,0,,0,
San Diego Metropolitan Transit System,San Diego,CA,90026,Public Agency or Authority of Transit Service,Full Reporter,78661,"San Diego, CA","3,070,300",728,DR,PT,51,59,,3,,62,,"2,485,323",,"2,085,026",,0,,0,
San Diego Metropolitan Transit System,San Diego,CA,90026,Public Agency or Authority of Transit Service,Full Reporter,78661,"San Diego, CA","3,070,300",728,MB,PT,289,"1,230",,216,,"1,446",,"12,922,212",,"11,103,840",,0,,0,
San Diego Metropolitan Transit System,San Diego,CA,90026,Public Agency or Authority of Transit Service,Full Reporter,78661,"San Diego, CA","3,070,300",728,MB,DO,220,"1,338",,182,,"1,520",,"10,698,881",,"9,426,104",,0,,0,
San Diego Metropolitan Transit System,San Diego,CA,90026,Public Agency or Authority of Transit Service,Full Reporter,78661,"San Diego, CA","3,070,300",728,LR,DO,114,232,,511,,743,,"11,860,221",,"11,626,878",,"3,954,641",,"3,876,770",
Access Services,El Monte,CA,90157,Public Agency or Authority of Transit Service,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",719,DR,PT,506,273,,316,,589,,"25,196,435",,"20,658,050",,0,,0,
"City and County of Honolulu, dba: City & County of Honolulu DTS",Honolulu,HI,90002,County or Local Government Unit or Department of Transportation,Full Reporter,39889,"Honolulu, HI","853,252",683,VP,PT,57,0,,0,,0,,"239,601",,"239,601",,0,,0,
"City and County of Honolulu, dba: City & County of Honolulu DTS",Honolulu,HI,90002,County or Local Government Unit or Department of Transportation,Full Reporter,39889,"Honolulu, HI","853,252",683,MB,PT,355,"1,774",,"2,521",,"4,295",,"19,881,153",,"17,183,540",,0,,0,
"City and County of Honolulu, dba: City & County of Honolulu DTS",Honolulu,HI,90002,County or Local Government Unit or Department of Transportation,Full Reporter,39889,"Honolulu, HI","853,252",683,DR,PT,194,548,,705,,"1,253",,"7,983,382",,"6,440,433",,0,,0,
"Regional Public Transportation Authority, dba: Valley Metro",Phoenix,AZ,90136,Public Agency or Authority of Transit Service,Full Reporter,69184,"Phoenix--Mesa--Scottsdale, AZ","3,976,313",661,DR,PT,61,20,,13,,33,,"2,688,316",,"2,328,420",,0,,0,
"Regional Public Transportation Authority, dba: Valley Metro",Phoenix,AZ,90136,Public Agency or Authority of Transit Service,Full Reporter,69184,"Phoenix--Mesa--Scottsdale, AZ","3,976,313",661,MB,PT,270,826,,"1,629",,"2,455",,"14,526,320",,"12,114,801",,0,,0,
"Regional Public Transportation Authority, dba: Valley Metro",Phoenix,AZ,90136,Public Agency or Authority of Transit Service,Full Reporter,69184,"Phoenix--Mesa--Scottsdale, AZ","3,976,313",661,VP,PT,171,1,,0,,1,,"3,556,435",,"3,556,435",,0,,0,
Metropolitan Council,Minneapolis,MN,50154,County or Local Government Unit or Department of Transportation,Full Reporter,57628,"Minneapolis--St. Paul, MN","2,914,866",656,MB,PT,58,2,,213,,215,,"3,359,071",,"2,833,802",,0,,0,
Metropolitan Council,Minneapolis,MN,50154,County or Local Government Unit or Department of Transportation,Full Reporter,57628,"Minneapolis--St. Paul, MN","2,914,866",656,DR,PT,549,163,,232,,395,,"28,636,303",,"24,165,657",,0,,0,
Metropolitan Council,Minneapolis,MN,50154,County or Local Government Unit or Department of Transportation,Full Reporter,57628,"Minneapolis--St. Paul, MN","2,914,866",656,VP,PT,49,1,,0,,1,,"863,906",,"863,906",,0,,0,
"Capital Metropolitan Transportation Authority, dba: Capital Metro",Austin,TX,60048,Public Agency or Authority of Transit Service,Full Reporter,4384,"Austin, TX","1,809,888",629,MB,PT,285,"9,460",,"3,116",Q,"12,576",,"15,307,653",,"13,955,659",,0,,0,
"Capital Metropolitan Transportation Authority, dba: Capital Metro",Austin,TX,60048,Public Agency or Authority of Transit Service,Full Reporter,4384,"Austin, TX","1,809,888",629,DR,PT,177,729,,146,,875,Q,"5,988,991",,"5,096,957",,0,,0,
"Capital Metropolitan Transportation Authority, dba: Capital Metro",Austin,TX,60048,Public Agency or Authority of Transit Service,Full Reporter,4384,"Austin, TX","1,809,888",629,VP,PT,143,13,,0,,13,,"2,791,038",,"2,791,038",,0,,0,
"Capital Metropolitan Transportation Authority, dba: Capital Metro",Austin,TX,60048,Public Agency or Authority of Transit Service,Full Reporter,4384,"Austin, TX","1,809,888",629,YR,PT,12,28,,0,,28,,"870,304",,"673,363",,"435,152",,"336,682",
"Capital Metropolitan Transportation Authority, dba: Capital Metro",Austin,TX,60048,Public Agency or Authority of Transit Service,Full Reporter,4384,"Austin, TX","1,809,888",629,CB,PT,12,235,,70,,305,Q,"363,446",,"202,557",,0,,0,
San Francisco Bay Area Rapid Transit District,Oakland,CA,90003,Public Agency or Authority of Transit Service,Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",580,HR,DO,566,417,,200,,617,,"79,921,185",,"77,158,833",,"8,819,836",,"8,516,292",
San Francisco Bay Area Rapid Transit District,Oakland,CA,90003,Public Agency or Authority of Transit Service,Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",580,MG,PT,2,0,,1,,1,,"265,432",,"262,125",,"265,432",,"262,125",
San Francisco Bay Area Rapid Transit District,Oakland,CA,90003,Public Agency or Authority of Transit Service,Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",580,YR,DO,12,13,,28,,41,,"1,144,228",,"1,133,956",,"383,590",,"380,283",
Regional Transportation Commission of Southern Nevada,Las Vegas,NV,90045,Public Agency or Authority of Transit Service,Full Reporter,47995,"Las Vegas--Henderson--Paradise, NV","2,196,623",577,DR,PT,289,465,,137,,602,,"11,210,229",,"9,885,283",,0,,0,
Regional Transportation Commission of Southern Nevada,Las Vegas,NV,90045,Public Agency or Authority of Transit Service,Full Reporter,47995,"Las Vegas--Henderson--Paradise, NV","2,196,623",577,MB,PT,288,854,,346,,"1,200",,"19,678,957",,"17,881,034",,0,,0,
Central Florida Regional Transportation Authority,Orlando,FL,40035,Public Agency or Authority of Transit Service,Full Reporter,65863,"Orlando, FL","1,853,896",550,RB,DO,8,35,,2,,37,,"197,352",,"177,573",,0,,0,
Central Florida Regional Transportation Authority,Orlando,FL,40035,Public Agency or Authority of Transit Service,Full Reporter,65863,"Orlando, FL","1,853,896",550,MB,DO,240,"1,796",,67,,"1,863",,"16,295,823",,"14,694,662",,0,,0,
Central Florida Regional Transportation Authority,Orlando,FL,40035,Public Agency or Authority of Transit Service,Full Reporter,65863,"Orlando, FL","1,853,896",550,DR,PT,161,3,,166,,169,,"8,694,656",,"7,393,362",,0,,0,
Central Florida Regional Transportation Authority,Orlando,FL,40035,Public Agency or Authority of Transit Service,Full Reporter,65863,"Orlando, FL","1,853,896",550,MB,PT,13,0,,13,,13,,"548,307",,"409,729",,0,,0,
Central Florida Regional Transportation Authority,Orlando,FL,40035,Public Agency or Authority of Transit Service,Full Reporter,65863,"Orlando, FL","1,853,896",550,VP,PT,128,18,,0,,18,,"1,767,746",,"1,767,746",,0,,0,
Alameda-Contra Costa Transit District,Oakland,CA,90014,Public Agency or Authority of Transit Service,Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",546,MB,DO,359,885,,"1,284",,"2,169",,"16,250,282",,"15,721,061",,0,,0,
Alameda-Contra Costa Transit District,Oakland,CA,90014,Public Agency or Authority of Transit Service,Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",546,CB,DO,24,74,,75,,149,,"636,885",,"394,623",,0,,0,
Alameda-Contra Costa Transit District,Oakland,CA,90014,Public Agency or Authority of Transit Service,Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",546,RB,DO,16,27,,73,,100,,"691,910",,"656,175",,0,,0,
Alameda-Contra Costa Transit District,Oakland,CA,90014,Public Agency or Authority of Transit Service,Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",546,MB,PT,15,1,,0,,1,,"431,098",,"401,668",,0,,0,
Alameda-Contra Costa Transit District,Oakland,CA,90014,Public Agency or Authority of Transit Service,Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",546,DR,PT,132,29,,30,,59,,"4,018,816",,"3,282,440",,0,,0,
Delaware Transit Corporation,Dover,DE,30075,Public Agency or Authority of Transit Service,Full Reporter,69076,"Philadelphia, PA--NJ--DE--MD","5,696,125",528,MB,PT,54,22,,2,,24,,"1,788,069",,"1,633,102",,0,,0,
Delaware Transit Corporation,Dover,DE,30075,Public Agency or Authority of Transit Service,Full Reporter,69076,"Philadelphia, PA--NJ--DE--MD","5,696,125",528,DR,DO,257,332,,113,,445,,"7,556,227",,"6,353,604",,0,,0,
Delaware Transit Corporation,Dover,DE,30075,Public Agency or Authority of Transit Service,Full Reporter,69076,"Philadelphia, PA--NJ--DE--MD","5,696,125",528,DR,PT,23,147,,83,,230,,"463,478",,"375,367",,0,,0,
Delaware Transit Corporation,Dover,DE,30075,Public Agency or Authority of Transit Service,Full Reporter,69076,"Philadelphia, PA--NJ--DE--MD","5,696,125",528,MB,DO,194,"2,350",,"1,200",,"3,550",,"8,059,244",,"7,290,523",,0,,0,
"Broward County Board of County Commissioners, dba: Broward County Transit Division",Fort Lauderdale,FL,40029,County or Local Government Unit or Department of Transportation,Full Reporter,56602,"Miami--Fort Lauderdale, FL","6,077,522",509,MB,PT,7,13,,0,,13,,"315,902",,"236,296",,0,,0,
"Broward County Board of County Commissioners, dba: Broward County Transit Division",Fort Lauderdale,FL,40029,County or Local Government Unit or Department of Transportation,Full Reporter,56602,"Miami--Fort Lauderdale, FL","6,077,522",509,MB,DO,278,"4,269",,336,,"4,605",,"16,374,806",,"13,932,065",,0,,0,
"Broward County Board of County Commissioners, dba: Broward County Transit Division",Fort Lauderdale,FL,40029,County or Local Government Unit or Department of Transportation,Full Reporter,56602,"Miami--Fort Lauderdale, FL","6,077,522",509,DR,PT,224,10,,0,,10,,"10,724,680",,"8,865,231",,0,,0,
Metro Transit,Minneapolis,MN,50027,"Unit of a Transit Agency, Reporting Separately",Full Reporter,57628,"Minneapolis--St. Paul, MN","2,914,866",507,LR,DO,57,130,,108,,238,,"3,971,418",,"3,840,924",,"1,445,655",,"1,376,227",
Metro Transit,Minneapolis,MN,50027,"Unit of a Transit Agency, Reporting Separately",Full Reporter,57628,"Minneapolis--St. Paul, MN","2,914,866",507,MB,DO,440,75,,"4,526",,"4,601",,"22,137,642",,"18,842,935",,0,,0,
"City of Phoenix Public Transit Department , dba: Valley Metro",Phoenix,AZ,90032,County or Local Government Unit or Department of Transportation,Full Reporter,69184,"Phoenix--Mesa--Scottsdale, AZ","3,976,313",507,MB,PT,388,"1,425",,97,,"1,522",,"24,276,772",,"19,882,203",,0,,0,
"City of Phoenix Public Transit Department , dba: Valley Metro",Phoenix,AZ,90032,County or Local Government Unit or Department of Transportation,Full Reporter,69184,"Phoenix--Mesa--Scottsdale, AZ","3,976,313",507,DR,PT,119,124,,235,,359,,"3,672,344",,"3,078,661",,0,,0,
Metro Transit,Minneapolis,MN,50027,"Unit of a Transit Agency, Reporting Separately",Full Reporter,57628,"Minneapolis--St. Paul, MN","2,914,866",507,CR,PT,10,1,,0,,1,,"158,841",,"157,327",,"40,269",,"39,885",
Santa Clara Valley Transportation Authority,San Jose,CA,90013,Public Agency or Authority of Transit Service,Full Reporter,79039,"San Jose, CA","1,837,446",496,MB,DO,333,663,,"12,997",,"13,660",,"16,023,899",,"14,058,542",,0,,0,
Santa Clara Valley Transportation Authority,San Jose,CA,90013,Public Agency or Authority of Transit Service,Full Reporter,79039,"San Jose, CA","1,837,446",496,LR,DO,30,39,,643,,682,,"1,709,639",,"1,584,635",,"1,469,388",,"1,361,656",
Santa Clara Valley Transportation Authority,San Jose,CA,90013,Public Agency or Authority of Transit Service,Full Reporter,79039,"San Jose, CA","1,837,446",496,DR,PT,121,20,,3,,23,,"3,917,651",,"3,026,133",,0,,0,
Santa Clara Valley Transportation Authority,San Jose,CA,90013,Public Agency or Authority of Transit Service,Full Reporter,79039,"San Jose, CA","1,837,446",496,MB,PT,12,0,,0,,0,,"212,477",,"168,465",,0,,0,
Montachusett Regional Transit Authority,Fitchburg,MA,10061,Public Agency or Authority of Transit Service,Full Reporter,49096,"Leominster--Fitchburg, MA","111,790",493,DR,PT,94,7,,2,,9,,"1,833,627",,"1,566,857",,0,,0,
Montachusett Regional Transit Authority,Fitchburg,MA,10061,Public Agency or Authority of Transit Service,Full Reporter,49096,"Leominster--Fitchburg, MA","111,790",493,MB,PT,26,21,,9,,30,,"841,704",,"821,694",,0,,0,
Snohomish County Public Transportation Benefit Area Corporation,Everett,WA,00029,Public Agency or Authority of Transit Service,Full Reporter,80389,"Seattle--Tacoma, WA","3,544,011",481,CB,PT,49,100,,21,,121,,"1,779,405",,"819,464",,0,,0,
Snohomish County Public Transportation Benefit Area Corporation,Everett,WA,00029,Public Agency or Authority of Transit Service,Full Reporter,80389,"Seattle--Tacoma, WA","3,544,011",481,CB,DO,46,34,,29,,63,,"1,275,292",,"643,098",,0,,0,
